lat, lng
42.3226943,-70.9857485
42.319238,-70.9864634
49.274325,-123.085845
45.9306847,-68.7547549
52.331182,-106.5760123
52.3314944,-106.5760237
52.321968,-106.5984515
52.3216784,-106.5988471
47.7412403,-116.8392188
47.7412584,-116.8393717
47.7412818,-116.8392121
47.7412999,-116.8393636
42.3619961,-71.0896226
42.3619882,-71.0895143
42.3619561,-71.0890728
42.3619744,-71.0892782
42.3619608,-71.0891823
42.3620109,-71.0897143
47.2341707,-122.4264031
47.2341925,-122.4263441
47.2341952,-122.4264701
33.676985,-85.3211747
33.677206,-85.3208877
33.677283,-85.3208246
33.6771379,-85.3208018
33.677023,-85.320716
33.6773266,-85.32118
33.677408,-85.3212431
33.6774772,-85.3210888
33.6770464,-85.3204183
33.6771156,-85.3206248
33.677552,-85.3213919
33.6776435,-85.321345
33.6776234,-85.3209494
33.6776346,-85.3210634
33.6774013,-85.3210285
33.6772373,-85.3193534
33.6776591,-85.3190732
33.6777306,-85.3189095
33.6778533,-85.3187446
33.677975,-85.3189095
33.6780598,-85.3194406
42.3592891,-71.0893636
42.3593387,-71.0892141
42.3592916,-71.0891786
42.3592163,-71.0892892
42.3592213,-71.0891598
41.5086478,-81.6949489
41.5086488,-81.6948992
41.5086407,-81.6948469
41.5086247,-81.6948
41.5086197,-81.6949274
41.5086136,-81.6948805
41.5086016,-81.6948362
41.5085905,-81.6948027
41.1403207,-73.2520513
41.1407005,-73.2498708
41.1411208,-73.2506075
41.1424681,-73.2490544
42.918742,-85.8494674
37.2304717,-122.0973732
37.2307794,-122.0960157
41.0493707,-73.4190646
41.0495016,-73.4190139
41.108802,-73.4160728
59.6425498,-151.5203877
59.6482307,-151.5304198
36.3255547,-86.4627612
34.9844765,-106.3265594
34.9857865,-106.3251948
34.0238626,-83.0668665
34.0203979,-83.0695664
34.0208915,-83.0712669
34.0289683,-83.0752832
34.0288817,-83.0750767
34.0288111,-83.0751295
34.0288558,-83.0752784
34.0288618,-83.0753384
41.2508565,-72.9029976
45.3787898,-122.591627
49.0290022,-122.2843748
49.0290074,-122.2842488
49.0290018,-122.284031
60.3152552,-151.2578035
60.3154821,-151.2574954
60.3156135,-151.2578383
60.3159014,-151.2577767
60.4498761,-151.1056218
40.4122615,-105.1527061
40.4123673,-105.152608
40.412384,-105.1525908
39.8731033,-86.016774
39.8732019,-86.0167903
47.6927907,-122.3502072
47.6930134,-122.3506085
47.6932134,-122.3510135
47.6931654,-122.3509769
47.6935317,-122.3504067
47.6935089,-122.3503862
47.6935094,-122.3504274
47.6935096,-122.350342
47.693531,-122.3503603
41.0372069,-83.6500688
41.0371668,-83.6500112
41.0371632,-83.6498876
41.0371662,-83.6498366
41.0372046,-83.6498192
41.0308887,-83.6526944
41.0308857,-83.6523149
41.055303,-83.6528159
41.055302,-83.6527764
41.8206028,-87.5998022
41.800021,-87.5837836
41.893013,-87.6133738
41.8710578,-87.6290994
41.9286935,-87.6547531
41.8407166,-87.7020567
41.7991839,-87.5935203
41.8565874,-87.6476517
41.9229914,-87.6855312
41.8480884,-87.6345437
41.9688747,-87.6817878
42.0046054,-87.68952
41.7917805,-87.6147525
37.2168773,-122.0697039
39.3090709,-122.7175022
39.3093328,-122.7174226
39.3089642,-122.7170764
39.3088326,-122.7169247
39.3087238,-122.7162487
39.3085828,-122.7164855
39.3088752,-122.7164414
39.3091422,-122.7167664
39.303049,-122.7136754
39.3035796,-122.7131152
39.3035223,-122.7129417
39.3032716,-122.7132733
39.3038027,-122.7135795
39.3039606,-122.7135872
39.3040119,-122.7134341
39.3038895,-122.7133499
39.3032084,-122.7134698
39.3037,-122.7131789
39.309065,-122.7166319
41.9686909,-87.7480784
37.659674,-121.8742471
37.6597113,-121.8742259
37.6599995,-121.8739327
37.6600491,-121.8739242
37.660194,-121.8737276
37.6602557,-121.8736395
37.6604181,-121.8734632
45.741004,-87.0510931
40.7869073,-73.9518708
41.0541648,-83.6329846
44.7399797,-123.0546871
44.7424021,-123.0530248
44.7399121,-123.0539353
44.7421558,-123.0529572
44.7399895,-123.0540659
43.7093682,-79.4058094
48.7742625,-123.3710862
48.7743433,-123.3709047
48.7744271,-123.3708341
48.7747268,-123.3703381
48.7747967,-123.3700895
48.7750016,-123.3690837
39.5110199,-79.3221909
39.5110737,-79.3221963
39.5111244,-79.3222017
39.5111813,-79.3222124
41.0542824,-83.6497714
41.0542834,-83.649715
43.6367328,-79.4121594
41.9455044,-87.6637791
41.466148,-73.4002615
30.4962944,-97.6206813
30.4964643,-97.6206858
41.4149515,-73.4524341
45.394453,-122.7522494
49.0426516,-123.7820075
49.0427894,-123.7817275
49.0428157,-123.7818366
45.6933246,-122.5497789
42.7790192,-70.8768739
41.3742695,-83.6502914
39.1257219,-77.2243346
39.1227924,-77.2443929
39.122901,-77.2444173
39.123057,-77.2436131
39.1230927,-77.2435642
21.2930483,-157.8314545
41.7971887,-87.677603
21.2930177,-157.8318119
21.2930627,-157.8319245
21.2928903,-157.8316
21.2928653,-157.8315356
41.8625965,-87.7175186
40.1125573,-85.665211
40.1125568,-85.6651399
41.381238,-83.641832
41.3811668,-83.6417657
43.7047029,-79.4209775
49.1114864,-122.9007783
41.8407475,-72.7044231
41.2831148,-124.0929654
41.283257,-124.0927444
41.2835695,-124.0923579
41.2835803,-124.0928199
41.2837964,-124.0925017
49.0454235,-122.3061451
54.8985555,-113.1564636
47.3957392,-121.5366232
47.3957451,-121.536659
45.9825247,-122.4181354
45.9826055,-122.4183375
45.9826442,-122.4180574
45.9826608,-122.4184728
45.9827271,-122.4182452
45.9827304,-122.4186017
45.9827618,-122.4184089
45.9827702,-122.4179826
45.9828259,-122.4185597
45.9828532,-122.4182532
45.9828576,-122.4180972
45.982872,-122.4183901
45.9829007,-122.4179476
45.9829527,-122.4181641
45.9829815,-122.418355
45.9829892,-122.4178887
45.9830401,-122.4181004
45.9830788,-122.4182771
37.0782264,-121.4572695
37.081609,-121.416314
36.1099216,-97.0620085
48.7942703,-123.1995946
43.0411102,-76.0504709
53.5073,-113.6221661
53.50731,-113.6220341
53.5072486,-113.6219525
53.5062937,-113.6224517
53.5063508,-113.6223845
53.5064093,-113.6223389
53.506515,-113.6220653
53.5064935,-113.6219357
53.5072315,-113.6238437
53.5072186,-113.6237333
40.7609817,-74.0889368
40.762292,-74.087888
40.8063979,-74.0439898
40.8053097,-74.0441883
40.8063837,-74.0438771
40.8062761,-74.0440112
40.8053971,-74.0441346
40.8062639,-74.0439174
45.743478,-123.1860975
45.7416077,-123.186433
45.741687,-123.1865314
45.5093431,-122.6816339
45.6791629,-73.87475
41.207441,-73.1853164
41.2100257,-73.1836044
41.2100452,-73.1835248
41.2100986,-73.1835747
41.2251727,-73.178854
41.2251846,-73.1788353
45.4341952,-75.7874303
45.4342198,-75.7874045
46.6274362,-81.4048868
46.6274548,-81.404844
41.7740417,-87.6551094
41.4621813,-71.3626969
41.4607903,-71.3626907
40.650139,-74.1742925
40.6499793,-74.1741302
40.6502653,-74.1742939
40.6500862,-74.1741088
40.6502398,-74.1744226
40.6465259,-74.1860659
40.6489782,-74.1829253
40.6489344,-74.182995
40.6489019,-74.1830648
40.6488621,-74.1831426
40.6491501,-74.1826195
40.6491277,-74.1826584
49.3788045,-121.3698846
48.557148,-124.4051229
48.5572759,-124.4048665
29.3801566,-98.5094061
29.3802221,-98.5092791
29.3802236,-98.5089995
29.380276,-98.5094393
29.3808668,-98.5104141
29.380952,-98.5105572
29.3809602,-98.5098749
29.3809602,-98.5101942
29.3810353,-98.5104384
29.3810882,-98.5106257
29.3811287,-98.5100782
32.9271603,-117.2172952
32.9271726,-117.2173382
32.9272069,-117.2172784
32.9272148,-117.2173257
26.5320033,-81.7667255
26.5318738,-81.7669345
35.8418201,-78.8742175
35.8418367,-78.8741747
35.8418424,-78.8742322
35.841859,-78.8741894
35.8418636,-78.8742437
35.8418812,-78.8742041
48.8413136,-123.3213586
47.5881596,-122.2246316
47.5877062,-122.2246028
35.8773363,-97.4223968
44.8288326,-111.4314351
46.4811634,-63.4343976
46.4845995,-63.4188944
46.4883249,-63.437951
46.4883442,-63.4377828
46.4895988,-63.4325053
46.4900861,-63.4302205
46.4930536,-63.4260573
46.4941152,-63.4155723
46.4980109,-63.3912435
37.9193,-79.0076074
45.6490194,-73.9615309
35.6104881,-120.6734869
35.6105098,-120.6735001
35.6105372,-120.673506
35.61056,-120.6735047
35.6105847,-120.6735011
35.6106073,-120.6734849
35.6106277,-120.6734684
35.6106449,-120.6734409
38.8115688,-77.0510454
49.2734814,-123.0700521
49.2734948,-123.0701366
49.2735157,-123.0701949
46.4894377,-63.3775306
46.489481,-63.3773562
46.4895243,-63.3769074
46.4895677,-63.3771847
46.4897153,-63.3771504
46.4898117,-63.3772219
46.4898865,-63.3773076
41.3682398,-72.5884535
38.0338362,-107.6767903
42.9910897,-76.0697572
42.9911073,-76.0697497
47.376519,-122.2392217
47.3765137,-122.2391347
39.256104,-76.6103804
45.4653011,-73.3291876
45.6943134,-121.3426089
45.6943374,-121.3419824
45.6943777,-121.3429034
45.6958509,-121.3397991
45.6958928,-121.3399284
45.6960911,-121.3386972
45.6961075,-121.3388842
44.4566844,-110.8243345
44.4567072,-110.82423
44.4567414,-110.8242853
41.2510111,-72.903059
41.291232,-72.9403021
41.2912359,-72.940346
41.2912434,-72.9402383
41.2912663,-72.9403232
45.5303867,-122.653292
41.9012527,-87.7001698
41.0263009,-83.6519597
41.0263312,-83.651999
41.0263302,-83.652101
41.0262958,-83.6520983
41.0262604,-83.6520996
41.0262533,-83.6520648
47.3704039,-122.2823162
47.3704054,-122.2812736
47.3704893,-122.2811498
47.3702237,-122.2815637
47.3702143,-122.2822955
47.3701784,-122.2822469
47.3703414,-122.2821867
46.9021318,-121.6427557
30.4921125,-84.5054783
45.7006287,-73.9339476
41.1599658,-105.3708521
41.1609274,-105.3681072
41.1611027,-105.367465
41.1623409,-105.372726
39.2220492,-105.6088727
47.5706717,-122.3088839
42.3438058,-88.983308
41.3745944,-83.6448183
41.3746306,-83.6448183
41.3746065,-83.6448666
43.0261334,-76.1454044
43.0261384,-76.1454059
47.571164,-122.3098149
47.5712376,-122.3098293
47.5713846,-122.3100122
47.5713998,-122.3099814
47.5714012,-122.3100636
34.1845497,-112.1349677
34.1846613,-112.1348555
34.1848263,-112.1348604
49.4000385,-122.2439475
41.4813149,-72.341965
41.4818825,-72.3423598
41.4807499,-72.3420761
41.3638793,-124.0228024
30.2825435,-97.7200188
30.2824885,-97.720509
30.2776431,-97.7394721
41.0466698,-83.6499085
41.0466698,-83.6498683
41.0466759,-83.6497972
41.0466698,-83.6498347
41.0465717,-83.6496644
41.0465879,-83.6497208
39.8468083,-105.3655989
39.8469243,-105.3655419
39.8470562,-105.3638141
39.8470648,-105.3638448
39.8465825,-105.3678015
39.8466101,-105.3678066
39.8466821,-105.3676376
39.846732,-105.3669318
39.846766,-105.3679128
39.8469472,-105.3659776
38.6349546,-90.2892626
38.6349464,-90.2892307
38.6349298,-90.2892484
38.634936,-90.2892794
38.634947,-90.2893015
38.6349291,-90.2893192
38.6349173,-90.28929
38.6348987,-90.2893059
38.6348786,-90.2893316
38.6349086,-90.2892575
41.25646,-72.989364
41.2564361,-72.9907809
41.2564561,-72.9907876
39.1559574,-84.590488
39.1560182,-84.5903331
39.1560372,-84.5896561
39.1561192,-84.5895188
39.1558161,-84.5899855
39.1556551,-84.5901835
53.5429605,-113.4640213
49.2864987,-123.1427668
46.8214025,-64.953648
46.8005975,-64.9441896
46.8011661,-64.9690837
46.8075219,-64.965827
38.6345677,-90.2873913
38.6346143,-90.2873201
38.6345012,-90.2873868
38.6344748,-90.2873226
46.8097325,-64.9075221
46.8114892,-64.9132636
46.8165127,-64.9158605
46.8233878,-64.9170838
46.8066646,-64.9775188
37.2399779,-121.9612779
37.2400006,-121.9613273
46.7952142,-65.0026695
46.8009027,-64.9940688
45.5967902,-68.5370533
39.1559707,-84.5895932
39.1560483,-84.5895017
39.1559308,-84.5902335
39.1558466,-84.5903851
39.1553367,-84.5909254
39.1552591,-84.5911141
39.1556071,-84.5907567
39.1557379,-84.5905309
39.1551593,-84.5910397
39.2598086,-84.5367185
39.2595822,-84.5371396
48.4085011,-122.3283463
48.4085215,-122.3278122
48.4086468,-122.3276733
41.2535434,-72.9970161
41.2580194,-72.9893925
41.258048,-72.9893524
41.2580548,-72.9894195
41.2580623,-72.9894755
41.2580819,-72.9894445
40.3982514,-79.8197361
41.3104978,-72.9233204
41.3106527,-72.9236884
41.3103256,-72.9234475
41.3101961,-72.9238349
41.3101776,-72.9238745
41.3102027,-72.9238578
41.3101697,-72.9238525
45.5364827,-122.6197639
45.6827469,-73.8739827
45.6831122,-73.8719523
45.6827955,-73.8739183
45.6830167,-73.8719308
45.6823158,-73.8744789
45.9432454,-122.6926207
45.9012735,-122.7453147
45.9010653,-122.7461116
45.9011804,-122.7459166
45.9010123,-122.7466708
39.0943507,-84.5130697
39.0943488,-84.51311
39.0943488,-84.5131479
39.0943412,-84.5131883
39.0943383,-84.5132237
39.0943013,-84.5132225
39.0943061,-84.5131809
39.0943099,-84.5131418
39.0943137,-84.513099
39.0943175,-84.5130612
39.0942814,-84.5130563
39.0942833,-84.5130905
39.0942776,-84.5131345
39.0942719,-84.5131797
39.0942719,-84.5132225
39.0943782,-84.5128925
39.0943848,-84.512851
39.0943905,-84.512807
39.0943288,-84.5128815
39.0943345,-84.5128436
39.0943402,-84.5128033
39.094345,-84.5127691
39.0943924,-84.5127752
37.7732245,-119.1251113
44.3210846,-74.1240256
41.8279347,-73.9471442
41.8247468,-73.9476029
35.4041032,-82.7537492
33.5301746,-117.7095991
33.5301499,-117.7093964
33.5304288,-117.709295
33.5303873,-117.7093028
33.5303473,-117.7093166
33.5304048,-117.7093454
33.5303633,-117.7093556
33.5303192,-117.7093712
27.8410815,-82.2989754
49.724177,-118.904131
40.541011,-74.4730236
40.5400838,-74.4726239
41.3743062,-83.6301852
41.3742921,-83.630153
45.7127708,-122.6239063
45.7123593,-122.6239187
45.4789031,-74.0634087
45.478798,-74.0638969
45.4790049,-74.0629635
45.4786927,-74.0643794
45.4792605,-74.0630869
45.4790989,-74.0638003
37.1510333,-86.098065
29.6209559,-82.3324844
29.619937,-82.3325447
29.6364905,-82.2372081
41.4211984,-73.206352
45.9580871,-122.5615365
33.6851936,-84.1224053
29.6923422,-82.283033
47.1915705,-121.9996865
45.7083815,-122.6578248
45.7084342,-122.6576624
45.7085108,-122.6577441
45.7085227,-122.6576265
47.3122417,-122.2225692
37.2439287,-121.9580099
37.2439057,-121.9580343
37.2439303,-121.9580621
37.2439144,-121.9581044
37.2439425,-121.9580368
37.2439489,-121.958079
37.2439603,-121.9580552
45.0009722,-93.3629797
45.0009722,-93.3630226
45.0010718,-93.3634759
45.0010253,-93.3634276
41.3774482,-83.6395461
41.377228,-83.6403769
41.3773156,-83.6403649
41.3771339,-83.6403702
41.3771068,-83.6403675
37.1728152,-122.2222699
37.1728608,-122.2222822
37.1729018,-122.2221315
37.1729011,-122.2222561
37.1728816,-122.2222638
37.1729067,-122.2221681
37.1729104,-122.2222166
37.172925,-122.2222516
33.0948432,-96.6312459
47.5042064,-122.2039373
47.5039109,-122.2032826
47.5038691,-122.2031882
47.503637,-122.2029667
47.503681,-122.20304
47.503824,-122.2028788
47.5039021,-122.2027143
41.3818712,-83.6394948
41.3831874,-83.6406182
41.3844299,-83.6393122
41.3848111,-83.6391478
41.3815862,-83.6312706
41.3814483,-83.6310862
46.0072048,-122.8446505
46.007371,-122.8446925
48.4261736,-122.3393803
60.6641685,-135.1643243
39.2215729,-106.0039127
37.1709961,-121.7389347
49.3029492,-123.1556882
49.3031844,-123.1561091
48.350707,-68.7663228
41.378744,-83.6354198
41.3787461,-83.6355432
41.3788064,-83.6354815
45.3685619,-84.986303
45.8781471,-84.6453323
47.4173766,-122.1718538
47.4174034,-122.1718766
47.4174318,-122.1719012
40.5759959,-105.1783649
40.5758302,-105.1785679
40.5759526,-105.1781758
40.575861,-105.1782152
40.5758379,-105.1780731
40.5754543,-105.1783154
40.5755864,-105.1779868
40.5757184,-105.1784363
46.5603566,-85.0352904
48.0865795,-123.1461695
48.3603511,-68.7790023
39.9994725,-105.1910761
34.2056148,-112.338298
34.2056281,-112.3386095
34.2056486,-112.338632
35.1553395,-106.5951303
35.1553981,-106.5951311
41.1406172,-73.2569889
41.140703,-73.2571267
41.1408447,-73.2571742
41.1408999,-73.2570646
41.1410176,-73.2570279
48.7082359,-123.6075083
48.7085311,-123.6077513
48.7085632,-123.6076273
48.7087091,-123.6077882
39.9011129,-105.0398247
39.9013129,-105.0394052
39.9013377,-105.039416
39.9013641,-105.0393769
39.9018917,-105.0364837
39.9008277,-105.0378057
39.9008283,-105.0377744
39.9008307,-105.0378354
39.9008326,-105.0377367
39.90084,-105.0378634
39.9008418,-105.0377086
39.9008517,-105.0378907
39.9008683,-105.0379132
39.9008886,-105.0379316
39.9009163,-105.0379533
39.9009366,-105.0379597
39.9011523,-105.0361938
39.9015246,-105.0369988
39.9015498,-105.0369884
42.3332912,-83.0037734
42.333296,-82.9967105
42.3332943,-83.0035624
42.3332976,-83.0033536
42.3333062,-83.0031575
42.3333704,-82.9951453
42.3333968,-82.9939717
42.3334042,-82.9942762
42.3334057,-82.9937105
42.3334366,-83.003609
42.3334386,-82.9929881
42.3334644,-82.9930567
42.3334658,-82.9934152
42.3334997,-83.0030706
42.3335056,-82.9931324
42.3335311,-83.0033405
42.3336049,-83.0037236
42.333614,-83.0039799
42.3336549,-83.0035821
42.3337035,-83.0034529
42.3337732,-83.0036026
42.3338445,-83.0037051
42.3339597,-83.0035698
48.4187034,-123.4706556
47.7403876,-122.3297978
43.0635484,-88.8603412
45.8856279,-122.8150742
38.8710038,-77.1169987
38.8632632,-77.1186179
38.87088,-77.111729
38.8686357,-77.1188453
38.8634399,-77.1191824
48.4407685,-122.3079265
48.4426809,-122.3073546
46.2704567,-96.5983554
46.2704543,-96.5983951
46.2704519,-96.5984347
46.2704615,-96.5982772
46.2704591,-96.5983163
45.3804985,-72.5048111
45.3954619,-72.5000763
45.3788428,-75.7568255
45.3788678,-75.7567432
45.3787885,-75.7567228
45.3787614,-75.7567919
38.4419255,-107.5547408
45.4774683,-71.2072817
45.4774213,-71.2068474
35.9814497,-97.0321935
35.9811899,-97.0321936
47.5928054,-122.3034361
47.592788,-122.3035171
47.5928604,-122.3034457
47.5926434,-122.3035836
47.5926576,-122.3035997
47.5926735,-122.3036184
47.5928514,-122.3035404
45.5327939,-122.8744473
45.5328334,-122.8746885
45.5328917,-122.8743673
45.5329253,-122.8746439
45.5329668,-122.8745026
45.5317368,-122.8708528
45.5318538,-122.8718954
41.3729156,-83.641168
41.3719887,-83.6413759
38.8659149,-77.1075417
38.8659985,-77.1075596
38.8694218,-77.121145
38.865529,-77.1067684
38.8691756,-77.1208151
38.9231213,-77.035541
38.4654504,-107.1683227
38.4654556,-107.1684904
38.4655232,-107.1682397
38.4701985,-107.1460801
47.3951527,-121.4469436
47.3952171,-121.4467947
47.8618501,-119.1176659
47.8618222,-119.1182935
47.8618512,-119.1183508
47.8625792,-119.1294888
36.1985645,-112.2505381
42.3854068,-76.8616181
42.3859577,-76.8587035
47.572715,-121.9883755
47.5726951,-121.9883299
47.5727182,-121.9882293
38.8702206,-77.1039036
63.5906408,-135.8944709
45.28752,-71.95596
40.8593399,-74.0088475
40.8591532,-74.0091439
40.8591269,-74.009215
40.8663858,-74.0015775
40.8590975,-74.0092391
40.8594383,-74.0086544
40.8663818,-74.0012597
40.866471,-74.0012476
40.8663848,-74.0014099
40.8664762,-74.001654
40.859418,-74.0087201
40.8579837,-74.0091882
40.8593085,-74.0089347
40.8590569,-74.0093437
40.8591736,-74.0091171
40.8593947,-74.0087671
40.8663869,-74.0017197
40.8590822,-74.0093156
40.8592872,-74.0089749
40.7935502,-77.8666765
40.7935803,-77.8667151
40.793613,-77.8667571
40.7935856,-77.8667898
40.7935537,-77.8667489
40.793521,-77.8667034
47.3845488,-122.2600596
47.3845146,-122.2600327
47.3844893,-122.2600482
47.3845521,-122.2600132
47.38427,-122.2617166
38.8689473,-77.1024055
41.3795132,-83.6398244
48.5896446,-89.2947947
48.589653,-89.2946776
48.5897167,-89.2948179
48.5897497,-89.2949061
47.0806596,-122.0504458
47.0806803,-122.050521
36.1106047,-95.8238142
36.1107181,-95.823669
38.8671112,-77.1163268
38.8671643,-77.1168776
36.1571199,-95.872442
36.1572955,-95.8736082
36.1585174,-95.8724594
36.1576004,-95.8732064
36.1577254,-95.8741353
36.1579937,-95.8736697
45.5137399,-122.6850005
45.6159967,-122.5622982
33.605933,-117.2661094
33.6061086,-117.2660376
51.5284729,-116.8912894
51.5297276,-116.887674
49.1885485,-123.1461214
49.1884037,-123.1462636
45.4484166,-71.1373611
38.8688342,-77.1307011
38.868356,-77.1315396
38.868523,-77.1305806
38.86864,-77.1308978
38.8687248,-77.1312376
38.868427,-77.1297766
48.7509541,-64.1628805
48.7511095,-64.1624237
49.2796709,-123.2425991
49.2796812,-123.2424256
49.2796838,-123.2422482
52.9847927,-119.4110544
52.9852777,-119.4112236
29.8921672,-81.3164804
29.8922242,-81.3164914
29.8922717,-81.3164661
29.8923338,-81.3164391
29.8921314,-81.3164416
29.8956391,-81.3145677
29.8956328,-81.3144926
29.8956378,-81.3145299
29.8956279,-81.314606
29.8956486,-81.3146086
29.8956697,-81.3146122
29.891548,-81.3211329
29.8915513,-81.3210809
29.8915569,-81.3210264
29.8916047,-81.3211387
29.8916086,-81.3210854
29.8916131,-81.3210328
29.8918238,-81.3211585
29.8918266,-81.3211053
29.8918305,-81.3210521
29.8918783,-81.321163
29.8918817,-81.3211092
29.8918856,-81.3210559
47.844687,-54.1529245
42.4069278,-90.40872
42.4070898,-90.4082419
38.8620416,-77.1173595
38.8818047,-77.1042757
33.6028803,-117.2482317
41.0332985,-83.5591676
41.0316192,-83.5600377
45.5183802,-72.9774004
45.4369733,-72.8896458
45.4079967,-72.9544799
32.1653233,-110.7235263
32.1654005,-110.7233008
32.1654175,-110.7238112
32.1655437,-110.723185
44.1768857,-74.1705097
43.2748155,-79.8614136
43.2748065,-79.861383
41.3751408,-83.642216
41.3751338,-83.6421449
41.3751427,-83.6422847
41.3752836,-83.6420638
49.9276297,-123.1637487
49.9275546,-123.1638396
38.8621447,-77.1026263
32.2715032,-111.2099324
32.2715286,-111.2099024
32.2721592,-111.211514
32.2723164,-111.211456
32.289359,-111.2090894
32.2894582,-111.2093764
32.2894988,-111.2093651
32.2899105,-111.2094072
32.2900032,-111.2087161
32.2901718,-111.2091728
32.2903845,-111.2087359
32.2905674,-111.2086284
45.5048383,-122.8755697
45.5048796,-122.8755448
48.3614079,-123.8150394
41.3772264,-83.6383299
41.381967,-83.6394061
47.5783555,-52.7298316
47.5784597,-52.7294494
47.5751366,-52.7345347
47.5754623,-52.7349704
47.5754166,-52.734947
49.9796976,-126.8433306
31.7330347,-110.8820219
31.7332458,-110.882612
31.7332939,-110.8826406
31.7335753,-110.8824237
48.4938847,-64.1453229
48.9525826,-123.7714903
38.9909296,-76.3215822
31.7134619,-110.8739363
31.7134968,-110.8738685
31.7262715,-110.879866
31.7263674,-110.8798327
31.7265079,-110.8798046
31.7265318,-110.8801554
31.7266429,-110.8799173
44.0253097,-73.1653788
45.8609567,-82.0360661
40.0110877,-105.2558912
40.0120963,-105.2558128
49.0037435,-122.7582516
49.0037452,-122.7582993
49.0037765,-122.7582497
49.0037782,-122.7582977
49.0038098,-122.7582477
49.0038123,-122.758296
49.0039333,-122.7584068
49.0039352,-122.7584499
49.003963,-122.7583446
49.0039635,-122.7584047
49.003964,-122.7584482
49.0039644,-122.7584901
49.0040182,-122.7587791
49.0044178,-122.7593138
49.0046889,-122.7597511
49.0047302,-122.7594077
49.0047978,-122.7599618
49.0048248,-122.759276
49.0049202,-122.7594386
49.0049901,-122.7592119
49.0050216,-122.7602286
49.0051455,-122.7603305
49.0053145,-122.7585799
49.0053168,-122.7592554
49.0053213,-122.7598782
49.0053273,-122.7601221
49.5926353,-126.6154823
38.7832239,-77.5723868
47.3882849,-122.2353336
47.3883569,-122.2349912
33.3146838,-111.906735
33.3146728,-111.9068488
35.9188634,-111.5644605
35.9191869,-111.5643788
35.9194513,-111.563542
35.9200558,-111.5634837
35.9202376,-111.5636937
47.6649923,-122.4137525
47.6650127,-122.4138389
47.6650184,-122.4138897
39.0856564,-94.5784346
39.0857603,-94.5784843
39.0855838,-94.5783221
39.9011194,-105.0361896
39.9013198,-105.0394357
39.9012965,-105.0394339
50.5031335,-116.098258
38.8311226,-77.1353213
47.7679546,-122.320021
47.7679208,-122.3200082
47.7679746,-122.320659
29.7541739,-95.3738497
41.8967055,-87.8303251
35.3598793,-82.9867289
48.4599687,-70.9886991
41.15237,-81.3465042
41.1526025,-81.3464632
38.8495582,-77.100241
45.4966452,-122.940407
45.4966953,-122.9402767
45.4967366,-122.9402431
39.901393,-105.0382439
39.9013727,-105.0382621
39.9013755,-105.0383057
39.9005262,-105.0368298
39.9007176,-105.0366307
60.752722,-137.5093626
42.8615464,-89.5344885
42.8621294,-89.5358391
42.8625119,-89.5373185
34.2938322,-118.3543961
34.2773104,-118.3708179
35.6362715,-97.3836237
35.6366848,-97.3817686
35.6359383,-97.3813549
35.6359908,-97.3817296
35.6360171,-97.3819162
35.6361771,-97.3833695
35.6361843,-97.3807127
35.6362249,-97.3835194
35.6363384,-97.3837178
35.6364614,-97.3837369
35.6364877,-97.3809243
35.6365173,-97.3842316
35.6365664,-97.3841297
35.6366113,-97.3840288
35.6400364,-97.3865924
35.6409038,-97.3827689
35.6367575,-97.382018
35.6459234,-97.372628
35.6460317,-97.3723478
35.6461093,-97.3725614
35.6368638,-97.3834518
35.643183,-97.3914591
35.6370788,-97.3843232
35.6432376,-97.392401
35.6398353,-97.3867161
35.6434707,-97.3921752
35.6461154,-97.372241
35.6463032,-97.3730037
35.646389,-97.3728755
35.6464196,-97.3737261
35.6464686,-97.3725413
35.6464809,-97.3733052
35.6465422,-97.3723541
35.6466542,-97.3881018
35.646768,-97.3876768
35.6468276,-97.3888903
35.6468303,-97.3877868
35.6468652,-97.3915557
35.6468885,-97.3877134
35.6468971,-97.392104
35.6469088,-97.389007
35.6470037,-97.3877868
35.647024,-97.3874617
35.6471202,-97.3891637
35.6472524,-97.3919832
35.647256,-97.3955129
35.6472675,-97.3810366
35.6472922,-97.3915067
35.6474885,-97.3922149
35.6475093,-97.3952689
35.6475133,-97.3803945
35.6475751,-97.3712893
35.6476813,-97.3713782
35.6477251,-97.380789
35.6477608,-97.3935316
35.6477645,-97.3955716
35.647805,-97.3806438
35.6422711,-97.3923433
35.6422969,-97.3921834
35.642342,-97.3908377
35.6423729,-97.3919148
35.6424617,-97.3908616
35.6425399,-97.3929706
35.6426214,-97.3908813
35.6426837,-97.3929035
35.6428077,-97.3928608
35.6422556,-97.3924238
35.6479463,-97.3933351
35.6479591,-97.3937507
35.6480481,-97.3802888
35.6480839,-97.3961974
35.6480987,-97.3708482
35.6481243,-97.3932402
35.6481739,-97.393631
35.6481785,-97.3832481
35.6481854,-97.3831289
35.648196,-97.3714127
35.6482137,-97.3713111
35.6482394,-97.383856
35.6482896,-97.3935406
35.6483196,-97.384142
35.6483795,-97.3961161
35.6484538,-97.3843328
35.6484663,-97.3835563
35.6485043,-97.3951876
35.6485631,-97.3949187
35.6485942,-97.3705124
35.6486005,-97.3840211
35.6486102,-97.3843787
35.6487211,-97.3709426
35.6487956,-97.3844162
35.6489381,-97.3845252
35.6489852,-97.3841437
35.6490239,-97.3845643
35.6491637,-97.3845848
35.6492001,-97.3944353
35.6496084,-97.3843662
