latitude,longitude
24.1197338,120.6729408
24.129934,120.643447
24.130031,120.6436236
24.1300824,120.6436256
24.1301338,120.6435727
24.1305479,120.6424041
24.1307294,120.6420332
24.1323012,120.6478375
24.1330677,120.6478947
24.191453,120.878778
24.3531936,120.6358758
24.3532309,120.6358318
24.4115313,54.4586948
24.4115401,54.4586588
24.411549,54.4586229
24.4115578,54.4585869
24.4115667,54.4585509
24.4331298,118.314524
24.446175,118.2314891
24.446919,118.2549691
24.4864678,118.4118401
24.4923431,121.148104
24.4959063,121.1769685
24.4961393,121.1354028
24.4975173,121.1882015
24.609746,121.8148022
24.6097602,121.8148384
24.6097835,121.8148629
24.6098261,121.8148784
24.6098689,121.8144534
24.6098715,121.8144159
24.6098767,121.8144895
24.6098984,121.8148474
24.6099126,121.8148112
24.6099204,121.8147738
24.6099839,121.8145257
24.6100149,121.8145012
24.6100369,121.8144702
24.6100803,121.8147779
24.6100851,121.8148167
24.6100995,121.814735
24.6101269,121.8147076
24.6101598,121.8148939
24.6102073,121.8148802
24.6102384,121.8148528
24.610252,121.8140899
24.6102531,121.8141327
24.6102576,121.8144021
24.6102659,121.8148259
24.6102689,121.8140561
24.6102903,121.8143841
24.610296,121.8140324
24.6103027,121.814197
24.6103251,121.8145668
24.6103309,121.8143886
24.610341,121.8142071
24.6103422,121.8142071
24.6103692,121.8144078
24.6103749,121.8141947
24.6103827,121.8145216
24.6103942,121.8144786
24.6104053,121.8147842
24.6104068,121.81417
24.610429,121.814747
24.6104639,121.8147301
24.6105034,121.8147279
24.6105372,121.8148609
24.6105451,121.8147764
24.6105485,121.814826
24.6105598,121.8145078
24.6105653,121.8144694
24.6105675,121.8145486
24.6105871,121.8145774
24.6106624,121.8146026
24.6106973,121.814581
24.6107213,121.8145498
24.6107224,121.814509
24.6280139,-81.5928321
24.7409927,-80.9805442
24.7410707,-80.9803726
24.7412022,-80.9802277
24.7413533,-80.9802492
24.7933956,56.1131503
24.7940092,56.1138605
24.7971424,56.1199853
24.7971798,56.1195112
24.7972145,56.1198847
24.7972577,56.1197164
24.7972656,56.1192933
24.7974744,56.1191826
24.7975383,56.1191719
24.7976321,56.1193241
24.8137887,56.1327177
24.8138581,56.1324213
24.8138824,56.1329913
24.8140413,56.1594435
24.8140748,56.1331241
24.8141283,56.1607267
24.8141448,56.1607797
24.8141843,56.1607032
24.8142038,56.1607542
24.8142458,56.1606811
24.8142537,56.1329591
24.8142634,56.1607321
24.8143176,56.1319318
24.814342,56.1326534
24.8143906,56.132422
24.8148511,56.1600136
24.8267459,-107.3833164
24.826773,-107.3831639
24.8267749,-107.3830706
24.8267829,-107.383011
24.8268329,-107.3830386
24.8754967,120.9655754
24.8846716,121.2847227
24.9425711,121.3793784
24.945882,121.3748607
24.9462076,121.3742729
24.9462357,121.3742091
24.9464579,121.3748263
24.9465083,121.3747982
24.9510668,121.3815719
24.9812142,121.3092916
24.9818975,121.3098213
24.9923592,121.5908021
24.9950641,121.5894734
24.9950778,121.5894798
24.9951416,121.5895243
24.9951535,121.5895344
24.9951851,121.5895897
24.9951908,121.5895652
24.9963485,121.5171596
24.9973294,121.5462975
25.006141,121.457603
25.0067616,121.5363111
25.0068005,121.5357894
25.0274443,121.5759148
25.0281145,121.4976602
25.0282897,121.4965614
25.0334717,121.5115329
25.0409917,121.7164671
25.0436837,121.5613559
25.057904,55.1806448
25.0579137,55.1805885
25.059077,121.6597053
25.062162,121.6604286
25.0621848,121.6604432
25.075168,121.6087928
25.0956998,121.5955837
25.1145044,121.5975093
25.119525,121.514022
25.1200464,121.5993618
25.1348756,121.3655884
25.1367408,121.7583041
25.1424737,-80.9227913
25.1425842,-80.9229851
25.1687802,121.5605116
25.1827044,-80.8978727
25.2822217,-80.7998172
25.4005249,-80.6586029
25.4006654,-80.6577279
25.4007023,-80.6571814
25.4010252,-80.6560569
25.4628458,-80.3379454
25.665022,100.1387352
25.7350958,-80.1563629
25.7371036,-80.2183065
25.7371155,-80.2182733
25.7371292,-80.218225
25.747478,-80.1461351
25.7509019,-80.1466314
25.7510129,-80.1466652
25.7524731,-80.1511143
25.7527891,-80.1487067
25.7539752,-80.149073
25.7544087,-80.1473761
25.7553554,-80.1501915
25.8682464,-81.1541359
25.8682706,-81.1543961
25.8683599,-81.1542191
25.8683791,-81.1543988
25.89172,-80.2781833
25.8917476,-80.2855221
25.8923757,-80.2856702
25.8930148,-80.2865189
26.0356919,119.4604492
26.041702,119.4707823
26.0715913,-80.1447747
26.0825446,-80.2380715
26.0825584,-80.2381339
26.0825867,-80.2382579
26.0825957,-80.2380413
26.0826029,-80.2380701
26.0826035,-80.2383196
26.0826102,-80.2381016
26.082618,-80.2381312
26.0826336,-80.2384427
26.0826406,-80.2382277
26.0826474,-80.238257
26.082648,-80.2385067
26.0826491,-80.2386205
26.0826554,-80.2382872
26.082662,-80.2383162
26.0826852,-80.2384132
26.0826921,-80.238443
26.0826987,-80.2384742
26.0827061,-80.238502
26.1300448,-80.3575968
26.1304878,-80.357662
26.1501053,-81.7983992
26.1501244,-81.7984036
26.1501375,-81.7983859
26.1501411,-81.7984056
26.1617979,-81.810292
26.16184,-81.8100285
26.1619098,-81.8098092
26.1619513,-81.8100861
26.1619634,-81.8099768
26.1619863,-81.8101934
26.1619947,-81.8101096
26.1621181,-81.8104228
26.1622294,-81.8103745
26.162342,-81.8104704
26.1624286,-81.8103148
26.1625226,-81.8104902
26.1625294,-81.8097361
26.1626551,-81.8104924
26.1627725,-81.810396
26.1627937,-81.8105262
26.1627988,-81.8104766
26.1628226,-81.8105307
26.1628256,-81.8104789
26.1628545,-81.8097678
26.1628643,-81.8105477
26.1628737,-81.8104927
26.1628971,-81.8105534
26.1629069,-81.8104988
26.1629226,-81.8105591
26.162932,-81.8105031
26.1630609,-81.8099584
26.1632583,-81.8099922
26.1633882,-81.8105531
26.1634723,-81.8105598
26.1635634,-81.8106577
26.1636065,-81.8099279
26.1636207,-81.8106657
26.1636901,-81.8107079
26.1638805,-81.8105261
26.1640222,-81.8107606
26.1640695,-81.8104893
26.164145,-81.8103666
26.2296749,-80.2536249
26.2318053,-80.2465013
26.3069827,-80.0762664
26.3073067,-80.0763148
26.3088708,-80.1870223
26.3089237,-80.1870203
26.3553526,-80.2977958
26.3695192,-80.1046534
26.3695575,-80.1047954
26.3696646,-80.1046331
26.3700822,-80.1035592
26.370109,-80.1033809
26.3701099,-80.1034919
26.3701501,-80.1033958
26.3701702,-80.1033574
26.370174,-80.1034374
26.3707993,-80.1022914
26.3707993,-80.1023215
26.3708318,-80.1022883
26.3712488,-80.102068
26.3712775,-80.1019922
26.3712813,-80.1021214
26.3713339,-80.1019805
26.3713397,-80.1021395
26.3713808,-80.1019879
26.3713875,-80.1021011
26.3714009,-80.102036
26.3786501,-80.0688281
26.4107908,127.7413798
26.4108683,127.7414583
26.4110112,127.7412008
26.4110365,127.7412913
26.4253889,-82.0650679
26.4254207,-82.0649586
26.4255349,-82.0646751
26.4440733,-82.050954
26.4737603,-81.5422963
26.5200446,-78.619928
26.5318738,-81.7669345
26.5320033,-81.7667255
26.5426935,-78.5731415
26.5533377,-81.8876829
26.5787216,-81.7485531
26.5842568,-81.751291
26.6099515,-80.0489793
26.6099515,-80.0489338
26.6099998,-80.0489709
26.6099998,-80.0489287
26.6151907,-80.0480586
26.6180174,-81.9395763
26.6181541,-81.939587
26.6199958,-81.9339308
26.6241983,-81.9207779
26.6417308,-81.8690944
26.6418448,-81.8691563
26.6422047,-81.8481336
26.6543676,-80.073308
26.6544896,-80.0722821
26.6546222,-80.0722551
26.6553328,-80.0757162
26.6553927,-80.0759792
26.6554361,-80.0755889
26.6554387,-80.0756256
26.6554713,-80.07559
26.6554737,-80.0756235
26.6618057,119.5068258
26.6621797,119.5092908
26.6854674,-82.2452236
26.7047841,-82.2463688
26.7503079,-81.4432095
26.921541,-82.0199734
26.9215685,-82.0200311
26.9216073,-82.0201012
26.9216315,-82.0201762
26.9219981,-82.0203086
26.9226185,-82.0191775
26.9226363,-82.0191441
26.9226623,-82.0191862
26.9231788,-82.0186032
26.9231867,-82.018641
26.9246199,-82.0189683
26.9246564,-82.0189839
26.9247576,-82.0189465
26.9247791,-82.0189348
26.9247901,-82.0189086
26.9248187,-82.0189268
27.0040463,-80.1638332
27.0044741,-80.1635046
27.0058843,-80.1419683
27.0145205,-82.1434593
27.0225796,-80.1666862
27.0550495,-82.240924
27.0552127,-82.2407725
27.0556051,-82.2402844
27.2416858,-82.3141347
27.2417503,-82.3141365
27.2433226,-80.828257
27.2433226,-80.8282268
27.2433303,-80.8280531
27.2433329,-80.8350754
27.2433337,-80.8339245
27.2433358,-80.8339545
27.243337,-80.8316421
27.2433401,-80.8316117
27.2433649,-80.8285064
27.2433673,-80.8277916
27.2434383,-80.835808
27.243439,-80.8354652
27.2434407,-80.8331616
27.2434416,-80.8324248
27.2434419,-80.8335602
27.2434439,-80.832018
27.243446,-80.8312813
27.243452,-80.8346788
27.2434664,-80.8354652
27.2434664,-80.835808
27.2434679,-80.8335625
27.2434687,-80.8324197
27.2434696,-80.8331596
27.2434699,-80.8320169
27.243472,-80.8312813
27.3852084,-82.5587244
27.3987418,-82.3906793
27.479785,89.6303108
27.4798207,89.6304503
27.4798445,89.6306622
27.5036492,-82.669101
27.619103,-81.8078164
27.619379,-81.8088402
27.6333844,-80.4537159
27.6652465,-80.360221
27.6653984,-80.3599362
27.6654637,-80.3599232
27.665607,-80.3595971
27.6657632,-80.3596319
27.665789,-80.3597185
27.6658091,-80.3598156
27.6658105,-80.3599435
27.6658456,-80.3596457
27.6659603,-80.3597282
27.6660198,-80.3595243
27.6689813,-97.3493947
27.7146916,-17.9956134
27.714699,-17.9956871
27.7147733,-17.9956007
27.7327672,-18.011441
27.7357439,-18.0437274
27.7357546,-17.9967384
27.7359656,-18.0434692
27.7361229,-18.0431893
27.7382413,-17.992602
27.7395572,-17.9964389
27.7396662,-18.0300886
27.7465306,-17.9975707
27.7630257,-17.9785077
27.8410815,-82.2989754
27.8478433,-82.5536371
27.8623326,-82.1404856
27.8663182,-82.1446353
27.8755555,-80.9875927
27.8756954,-80.9876558
27.8758904,-80.9878901
27.8759806,-80.9879213
27.8994832,-82.3326578
27.9070205,-81.5856462
27.9117225,-82.8247763
27.9298777,-82.7241249
27.9298842,-82.724084
27.9299049,-82.7241229
27.9299091,-82.724084
27.9299381,-82.724082
27.929941,-82.7241223
27.9739768,-82.6973899
27.9739808,-82.6973162
28.0064068,-80.7310871
28.0065946,-80.731165
28.006801,-80.7312789
28.0091255,-81.6703037
28.0408297,-82.6973169
28.058408,-82.4183427
28.0830841,-80.9617343
28.1042669,-15.5987574
28.1043211,-15.5987354
28.1043627,-15.5987181
28.1044072,-15.5986992
28.1044308,-15.5987606
28.1044641,-15.5986693
28.1044752,-15.5987322
28.1045141,-15.5987071
28.1129115,-81.0304573
28.1242687,-17.1621809
28.1262145,-17.2566863
28.12625,-17.2574131
28.1263091,-17.2565131
28.1359711,-17.2145266
28.1360191,-17.2145832
28.1360325,-17.2144721
28.1360738,-17.2145309
28.1389944,-17.2842354
28.147627,-17.2910017
28.17269,-17.1667748
28.1727023,-17.1667581
28.1727105,-17.1667953
28.1727229,-17.1667786
28.1727294,-17.1668142
28.1727417,-17.1667975
28.1787209,-17.2138274
28.1897844,-17.1952555
28.2146526,-16.7197147
28.2281267,-82.1850131
28.2286194,-82.1841441
28.2310841,-82.1854795
28.2484988,-81.1639811
28.2527713,-82.1311806
28.2629141,-81.2594099
28.26297,-81.2593564
28.3008582,-16.5116607
28.3017507,-16.5103721
28.3018712,-16.5106269
28.3024148,-16.5097811
28.3032874,-16.5086894
28.3545041,-16.4382988
28.3545487,-16.4381921
28.3545525,-16.4385
28.3545855,-16.4378817
28.3547142,-16.438445
28.3548003,-16.4383605
28.3549932,-16.4378576
28.3550517,-16.43839
28.3550812,-16.4379381
28.355175,-16.4383558
28.3563475,-81.4447644
28.3623069,-81.2037546
28.3746578,-81.4481457
28.3912487,-16.6263112
28.4083754,-80.5956353
28.4083768,-80.5958004
28.413869,-16.432474
28.4164504,-16.4523643
28.4164569,-16.4524978
28.4263025,-81.254467
28.4424889,-81.3413828
28.4587495,-16.4494649
28.4588526,-16.4494045
28.4684721,-81.3606418
28.5341765,-81.3608769
28.5349753,-81.3602707
28.5350649,-81.3605336
28.5357977,-81.3618693
28.5608855,-17.8814379
28.5854875,-81.3021579
28.5855252,-81.3020877
28.5855497,-81.3020565
28.6063519,-81.1961097
28.6063811,-81.1961221
28.6064822,-81.1960545
28.6064886,-81.1960197
28.6066775,-81.1962874
28.6067128,-81.196313
28.652028,-81.3433956
28.6523645,-82.1263787
28.6524257,-82.1272531
28.6526658,-82.127339
28.6692125,-17.8137778
28.691677,-17.925297
28.7031521,-100.5028929
28.70509,-100.5025188
28.7052579,-100.5022682
28.7177591,-81.4913476
28.7264728,-13.8641352
28.7264969,-13.8643095
28.7265549,-13.8643241
28.7266843,-13.8641026
28.7267009,-13.8640176
28.7415282,-17.7469164
28.741598,-17.7467513
28.7416962,-17.746996
28.7862291,-81.1806707
28.7883929,-82.5790947
28.8213718,-81.8758357
28.8224927,-81.8767959
28.8251319,-17.9354816
28.8252056,-17.9354263
28.8343929,-81.6549924
28.835202,-17.8841828
28.8378496,-81.6575033
28.8381862,-81.659053
28.8625392,-81.2523111
28.862593,-81.2523759
28.8626194,-81.2524499
28.8627453,-81.2526172
28.8627741,-81.2526858
28.8629462,-81.2526247
28.8629651,-81.252657
28.8676243,-82.5793621
28.8949037,-82.5926558
28.8949041,-82.5928637
28.8949286,-82.5927553
28.8949922,-82.5926796
28.8950072,-82.5925152
28.8950471,-82.5924333
28.8951457,-82.5925619
28.9072492,-82.6273782
28.9296793,-81.2981252
28.9297462,-81.2981412
28.9300981,-81.2972939
28.9301412,-81.2973571
28.983402,-96.0147859
28.9917569,-95.9520779
29.0082361,-82.3883318
29.0293916,58.4815148
29.0294913,58.4814866
29.0295335,58.4815791
29.029567,58.4809924
29.0296356,58.4816207
29.0296854,58.4809287
29.0298255,58.4817038
29.0298519,58.4807731
29.0299228,58.4817468
29.0299434,58.4807932
29.0299868,58.4807
29.0300518,58.4818058
29.0301169,58.4806417
29.0301832,58.4818634
29.0302529,58.4805679
29.0303145,58.4819157
29.0303379,58.4805907
29.0303954,58.4804989
29.0304364,58.4819694
29.0304804,58.4805264
29.0305473,58.4804546
29.0307167,58.4804935
29.0307284,58.4820995
29.0308703,58.4821652
29.0311353,58.4822886
29.0312274,58.4805699
29.0312303,58.4822497
29.031286,58.4804036
29.0312948,58.4823516
29.0313077,58.4805096
29.0313675,58.4803406
29.031432,58.4801576
29.0314689,58.479882
29.0314906,58.4799805
29.0315252,58.4797009
29.0315516,58.4797988
29.0315844,58.4795225
29.0315938,58.4824857
29.0316085,58.4796372
29.0316923,58.4824495
29.0317556,58.4825554
29.0317844,58.4807597
29.0318107,58.4808616
29.0318424,58.4825152
29.0318436,58.48058
29.0318752,58.4806893
29.0318975,58.4826171
29.0319045,58.4804077
29.0319257,58.4805364
29.0319491,58.4807698
29.0319655,58.4802327
29.0319896,58.480346
29.0319901,58.4825836
29.0320271,58.480055
29.0320494,58.480169
29.0320875,58.4798746
29.0321079,58.4803817
29.032118,58.4826426
29.0321201,58.4802171
29.0321479,58.4796949
29.0321596,58.4806041
29.0321719,58.4798142
29.0321766,58.4827405
29.0322352,58.4802171
29.0322763,58.482711
29.0323126,58.4811889
29.0323337,58.4828103
29.0323607,58.479668
29.0323619,58.4798759
29.0324264,58.4827794
29.032451,58.4813324
29.0325225,58.4815094
29.0325436,-82.6727599
29.0325459,-82.6726284
29.0325529,-82.6724997
29.0325917,58.4828518
29.0326515,58.481838
29.0327172,58.4820177
29.0327781,58.4821786
29.0328379,58.4823382
29.0328719,58.4827566
29.0328966,58.4825125
29.0351677,-82.6777727
29.0356779,58.4725495
29.0357072,58.472469
29.0357318,58.4723818
29.0357611,58.4723188
29.0357811,58.4722437
29.0358256,58.4721753
29.035842,58.4720962
29.0358667,58.4720184
29.0359077,58.4719513
29.0360332,58.4718615
29.0360425,58.4720613
29.0360637,58.4718065
29.0360707,58.4719768
29.0361,58.4719057
29.0361493,58.4718776
29.0362067,58.4720452
29.0362524,58.472583
29.0362759,58.4725052
29.0363052,58.4724489
29.0363287,58.4723859
29.0363451,58.4723027
29.0363685,58.4719634
29.0363955,58.4722209
29.0364248,58.4720077
29.0364565,58.4720667
29.0824726,58.4194075
29.0917355,-82.1083169
29.0926959,58.3681785
29.0927714,58.3681493
29.0930857,58.3680278
29.1636291,-82.17373
29.1636712,-82.1737783
29.1648987,-82.1758034
29.1666292,-82.1824393
29.1858596,-102.9716487
29.1942957,-83.0156028
29.2175244,-81.002451
29.2175752,-81.0024773
29.2176239,-81.0025028
29.2177393,-81.0027409
29.2177423,-81.0025451
29.2178021,-81.0025801
29.217887,-81.0027261
29.2179176,-81.0027683
29.2181125,-81.0028776
29.2181577,-81.00288
29.218203,-81.0028744
29.218244,-81.0028776
29.2182893,-81.0028871
29.218409,-81.0029509
29.2184445,-81.0029836
29.2185872,-81.0029836
29.2186561,-81.0030379
29.2187465,-81.0031838
29.2187695,-81.0031798
29.2187946,-81.0031774
29.2188196,-81.0031694
29.2772898,-103.3032073
29.2773143,-103.3032226
29.2936787,-98.4769536
29.2937341,-98.4769318
29.2938301,-98.4767848
29.2938383,-98.4768872
29.2938648,-98.4766027
29.3801566,-98.5094061
29.3802221,-98.5092791
29.3802236,-98.5089995
29.380276,-98.5094393
29.3808668,-98.5104141
29.380952,-98.5105572
29.3809602,-98.5098749
29.3809602,-98.5101942
29.3810353,-98.5104384
29.3810882,-98.5106257
29.3811287,-98.5100782
29.3863041,-98.428241
29.3863299,-98.4282445
29.3863588,-98.4282487
29.3880253,-98.4967143
29.3881445,-98.4968001
29.3881678,-98.4968953
29.388287,-98.4970241
29.3892355,-98.4975381
29.3892522,-98.4976857
29.3892586,-98.4974179
29.3893239,-98.4972762
29.3897668,-98.4972172
29.389775,-98.4966043
29.3897808,-98.497346
29.3898708,-98.4973983
29.3898889,-98.4974811
29.413699,-98.5297068
29.4137182,-98.5298933
29.4137584,-98.5300979
29.4140023,-98.5303017
29.4140934,-98.5277033
29.4141534,-98.5298132
29.4143509,-98.529826
29.4144139,-98.5306028
29.4191491,-103.1379516
29.4191613,-103.1379221
29.4329148,-98.573978
29.4330566,-98.5742906
29.4331758,-98.5739263
29.4334899,-98.5738911
29.433569,-98.5737286
29.4336929,-98.5737162
29.4339394,-98.5736858
29.4339448,-98.5755583
29.4340017,-98.518386
29.4340155,-98.5749022
29.4341131,-98.5755924
29.4341488,-98.5735563
29.434191,-98.574815
29.4342139,-98.517737
29.4342184,-98.5177945
29.4346748,-98.5746594
29.4386688,-83.2879655
29.4386711,-83.2881238
29.4387248,-83.288223
29.4387972,-83.2879548
29.4392757,-81.1083832
29.4491838,-98.5324054
29.4492225,-98.5327802
29.4494706,-98.5333029
29.4495621,-98.5333527
29.4504893,-98.5342033
29.4508988,-98.534509
29.4511121,-98.5347118
29.4513503,-98.5273867
29.4513582,-98.5281959
29.451389,-98.5274656
29.4514792,-98.527163
29.4540249,-98.5360047
29.4543477,-98.5363352
29.4578155,-98.4741998
29.457941,-98.4741847
29.4581193,-98.4741467
29.4581392,-98.4739447
29.4583588,-98.4740064
29.4583959,-98.4709233
29.4584556,-98.4711577
29.4584715,-98.4739327
29.458488,-98.4737525
29.4592032,-98.473358
29.459299,-98.4734265
29.4594244,-98.4734358
29.4606363,-98.4731713
29.4607123,-98.4733941
29.4607304,-98.4730603
29.4608203,-98.4734321
29.4609789,-98.4729977
29.4610111,-98.473488
29.461132,-98.4734697
29.4611823,-98.4732953
29.4612173,-98.473412
29.4613586,-98.4733646
29.4615181,-98.47058
29.4615234,-98.4709897
29.4617197,-98.4702597
29.4617331,-98.4718908
29.4617331,-98.4719431
29.4617425,-98.4718425
29.4617471,-98.4719873
29.461788,-98.4718747
29.4617939,-98.4719444
29.4617997,-98.4720061
29.4618254,-98.4721778
29.4619063,-98.4700492
29.4621177,-98.46996
29.462353,-98.4700586
29.4623538,-98.4682514
29.4623838,-98.4692388
29.4625919,-98.4692036
29.4626699,-98.4687956
29.462872,-98.470382
29.4629639,-98.4672338
29.4629889,-98.4670296
29.4630972,-98.4669307
29.4631903,-98.4675527
29.46325,-98.4670089
29.4632611,-98.4673741
29.4633499,-98.4671349
29.4636197,-98.4678463
29.4638672,-98.4679831
29.463876,-98.4685535
29.4639024,-98.4682993
29.4639783,-98.468379
29.464155,-98.4680528
29.4642108,-98.469342
29.4644238,-98.4690765
29.4645237,-98.4689968
29.4645675,-98.4688603
29.4646947,-98.468718
29.4647202,-98.4691372
29.4648466,-98.4688811
29.4649729,-98.4689333
29.465266,-98.4688997
29.4654131,-98.4692418
29.4803197,-81.1270245
29.4864158,-82.8645359
29.4916633,-82.9711124
29.4923076,-82.9702004
29.5320064,-82.5280895
29.532048,-82.528034
29.5497731,-98.5301328
29.5499796,-98.5301475
29.5501534,-98.5301234
29.5502561,-98.5300671
29.5502648,-98.5294817
29.5503972,-98.5292168
29.5503972,-98.5295641
29.5504019,-98.529312
29.5504217,-98.5294837
29.5504387,-98.5297284
29.5504392,-98.5294528
29.5506002,-98.5300449
29.5560457,-97.9658917
29.5564113,-98.5654667
29.5624418,-81.2112306
29.562835,-81.2107873
29.5628411,-81.2112047
29.5683494,-97.9643135
29.5683721,-97.9643141
29.5690474,-98.6420654
29.5691577,-98.6420842
29.5713871,-97.9834385
29.5730527,-97.983897
29.5744025,-97.9830054
29.5787643,-98.4657535
29.578799,-98.4657918
29.5788365,-98.4658301
29.5789613,-98.4662766
29.59158,-95.6774409
29.5915952,-95.677409
29.5945675,-95.5728294
29.5960777,-95.6729615
29.5960847,-95.6728182
29.5961876,-95.6730587
29.5963415,-95.673172
29.5963731,-95.6738192
29.5964151,-95.6737372
29.5964229,-95.670613
29.5964812,-95.6706251
29.5966236,-95.6723537
29.5966534,-95.672227
29.5966869,-95.6708516
29.5966892,-95.6707107
29.5967485,-95.6726781
29.6013836,-81.1971357
29.6114817,-82.4046654
29.619937,-82.3325447
29.6209559,-82.3324844
29.621691,-98.5736706
29.6220142,-98.5741035
29.6221598,-98.5741625
29.6222035,-98.5743047
29.6222815,-98.5742177
29.6223955,-98.5743635
29.6224028,-98.5742725
29.6225568,-98.5742234
29.6226076,-98.5735629
29.6226772,-98.5735863
29.6227035,-98.5741001
29.6228618,-98.5740717
29.6230349,-98.5738251
29.6231174,-98.5737682
29.6262364,-81.2068604
29.626402,-81.2069449
29.627614,-81.2087357
29.6304213,-81.2099874
29.6306428,-81.2100826
29.6308445,-81.2100558
29.6364905,-82.2372081
29.64055,-98.625195
29.6405599,-98.625264
29.6405879,-98.6253391
29.6421242,-95.2088499
29.6451483,-82.3443714
29.6454581,-82.3490734
29.6455721,-82.3404917
29.6468408,-82.3582213
29.6501304,-82.3434494
29.650224,-82.34338
29.6502831,-82.3434494
29.6503168,-82.3433798
29.6503437,-82.3433794
29.650374,-82.3433799
29.6503958,-82.3434439
29.6504057,-82.3433804
29.6504188,-82.3434436
29.6504333,-82.3433795
29.6522568,-98.5044314
29.6541343,-82.3882246
29.6553343,-82.322528
29.6617789,-82.4102694
29.6670441,-81.2123917
29.6708215,-84.8518445
29.6712811,-84.8527643
29.6845977,-82.3092674
29.6846274,-82.3092664
29.6859264,-85.2926441
29.6860692,-85.3015892
29.6903621,-82.3633001
29.6918128,-95.6525983
29.6919719,-84.7881365
29.6922507,-84.7881803
29.6923422,-82.283033
29.6928888,-84.7877506
29.6952042,-98.4906372
29.7011525,-101.3670222
29.7012682,-101.3670214
29.7019471,-84.7778808
29.7022757,-95.820997
29.7081988,-98.514936
29.7086487,-84.7739517
29.7088388,-98.5145934
29.7091254,-98.5140395
29.7092221,-98.5144177
29.709236,-98.5143895
29.7092506,-98.5143634
29.7094049,-98.5137881
29.7094125,-98.5137586
29.7094189,-98.5137344
29.7094911,-98.5143037
29.7154136,-95.3885973
29.7154643,-95.3888503
29.7159083,-95.4404027
29.7159805,-95.3947623
29.7160208,-95.3946143
29.7160783,-95.3949611
29.7160975,-95.3948175
29.7161839,-95.3945038
29.7164954,-95.651262
29.7165644,-95.6507528
29.7165934,-95.3934665
29.7167122,-95.3937307
29.7167145,-95.3935791
29.7167926,-95.3936784
29.7168313,-95.3916443
29.7168333,-95.3938312
29.7168415,-95.3939579
29.716909,-95.3936556
29.7169382,-95.3939654
29.7170686,-95.3936717
29.7170698,-95.3935121
29.7171303,-95.3945689
29.7171664,-95.393551
29.7171734,-95.3940096
29.7171769,-95.3938017
29.7172328,-95.3939023
29.7172724,-95.3944616
29.7173726,-95.3943073
29.7176352,-95.3880008
29.7177311,-95.3880074
29.7177724,-95.3881488
29.7178133,-95.3902451
29.7182079,-95.3896355
29.7182079,-95.3890578
29.718251,-95.3897382
29.7183374,-95.3894123
29.718392,-95.3897846
29.7196901,-95.4461325
29.7197223,-95.4460745
29.7201672,-95.4456452
29.7201702,-95.4457839
29.721292,-84.7510802
29.7213649,-84.7509947
29.7298961,-84.9900673
29.7310128,-84.9904532
29.7310307,-95.4663017
29.731055,-84.9905004
29.7414437,-95.3255891
29.7416405,-95.3253021
29.7417663,-95.3254053
29.7418664,-95.3252578
29.7418897,-95.3253865
29.7424784,-95.5862644
29.7426339,-95.5864034
29.7429514,-95.5869234
29.7430093,-95.5870129
29.743348,-95.453647
29.743519,-95.4537671
29.7528927,-95.4549364
29.7535231,-95.3604814
29.7535568,-95.3602486
29.7541739,-95.3738497
29.7543362,-95.4092376
29.7543467,-95.409471
29.7589613,-95.3282944
29.7590569,-95.3285797
29.7591423,-95.3288127
29.7629932,-95.4035556
29.763093,-95.403776
29.763132,-95.4034389
29.7631845,-95.4036359
29.7632018,-95.4035167
29.7635656,-95.4041795
29.7636327,-95.4042943
29.7636982,-95.403926
29.7651585,-85.4035523
29.7668715,-95.3396557
29.7669979,-95.3404425
29.767046,-95.3407461
29.76732,-85.4043744
29.7684963,-95.6376577
29.7724001,-95.5889951
29.773941,-95.7250436
29.7740242,-95.7251102
29.7742026,-95.7248974
29.7742238,-95.7244717
29.7743187,-95.7246435
29.7743195,-95.7248085
29.7743322,-95.7247968
29.7743348,-95.7246728
29.7743441,-95.7248349
29.7743462,-95.7251021
29.7743466,-95.7247861
29.7743577,-95.7248212
29.7743721,-95.7248075
29.7743745,-95.6890717
29.7743788,-95.7243936
29.7746335,-95.6890122
29.7747495,-95.6233943
29.7757898,-95.6234216
29.7770543,-95.6234175
29.7787081,-95.5691223
29.7787319,-95.5691699
29.7787404,-95.5691275
29.7787566,-95.6233456
29.7795404,-95.6233283
29.7797608,-95.5834388
29.7864003,-95.5832417
29.7864064,-95.5832082
29.786437,-95.5832155
29.7912264,-95.8262553
29.7993068,-95.691586
29.7993246,-95.6914339
29.7993277,-95.6912266
29.7993995,-95.6916412
29.799418,-95.690942
29.7994412,-95.6905168
29.7994419,-95.6904589
29.799462,-95.6909064
29.7994636,-95.6915949
29.7994636,-95.6913192
29.7994875,-95.6907009
29.7994944,-95.6905212
29.7995145,-95.6909473
29.7995191,-95.6912195
29.7995323,-95.6902107
29.799594,-95.6917257
29.7995948,-95.6910336
29.7996095,-95.6915771
29.7996125,-95.6904865
29.7996203,-95.6907827
29.799628,-95.6909927
29.7996396,-95.6903033
29.7996982,-95.6901858
29.7996998,-95.691441
29.7997013,-95.6910247
29.7997021,-95.6906119
29.7997021,-95.6916421
29.7997036,-95.6916029
29.7997144,-95.6908592
29.7997191,-95.6908192
29.7997245,-95.6904669
29.7997268,-95.6904056
29.7997885,-95.6902072
29.7997893,-95.6906707
